id,Name,Team,Position,Height
364644,A. Hadji,Saint-Etienne,MD,175
276944,J. Bamba,Saint-Etienne,FW,175
26042,K. Monnet-Paquet,Saint-Etienne,FW,184
25999,R. Cabella,Saint-Etienne,MD,171
26216,J. Moulin,Saint-Etienne,GK,185
25649,Y. M'Vila,Saint-Etienne,MD,182
85438,R. Beric,Saint-Etienne,FW,188
25776,W. Khazri,Saint-Etienne,MD,182
14801,N. Subotic,Saint-Etienne,DF,191
25789,C. M'Bengue,Saint-Etienne,DF,182
54380,O. Selnaes,Saint-Etienne,MD,187
25889,R. Hamouma,Saint-Etienne,FW,178
396616,R. Pierre-Gabriel,Saint-Etienne,DF,177
21550,G. Silva,Saint-Etienne,DF,179
340108,A. Maisonnial,Saint-Etienne,GK,188
217878,L. Diony,Saint-Etienne,FW,183
25864,L. Perrin,Saint-Etienne,DF,181
25845,S. Ruffier,Saint-Etienne,GK,188
25650,V. Pajot,Saint-Etienne,MD,180
405880,O. Stijepovic,Sampdoria,FW,185
20816,E. Caceres,Sampdoria,MD,180
99833,B. Bereszynski,Sampdoria,DF,183
21004,V. Regini,Sampdoria,DF,185
240042,D. Kownacki,Sampdoria,FW,187
20446,V. Verre,Sampdoria,MD,181
20869,N. Murru,Sampdoria,DF,180
138174,K. Linetty,Sampdoria,MD,176
21376,G. Caprari,Sampdoria,FW,176
14904,J. Sala,Sampdoria,DF,181
20802,E. Viviano,Sampdoria,GK,195
20523,R. Alvarez,Sampdoria,MD,188
298021,M. Leverbe,Sampdoria,DF,188
20876,A. Ekdal,Sampdoria,MD,186
20479,F. Quagliarella,Sampdoria,FW,180
20811,M. Silvestre,Sampdoria,DF,185
22552,V. Belec,Sampdoria,GK,192
218982,A. Tozzo,Sampdoria,GK,192
37739,D. Praet,Sampdoria,MD,181
22270,G. Ferrari,Sampdoria,DF,189
134429,L. Capezzi,Sampdoria,MD,178
20689,G. Pereyra,Sampdoria,MD,183
145787,J. Andersen,Sampdoria,DF,190
86243,D. Banguera,Sampdoria,FW,186
22383,J. Duncan,Sassuolo,MD,178
20478,A. Matri,Sassuolo,FW,183
22162,F. Magnanelli,Sassuolo,MD,181
415348,N. Pierini,Sassuolo,FW,180
209400,D. Berardi,Sassuolo,FW,183
354123,P. Kosok,Sassuolo,DF,183
403449,R. Silva,Sassuolo,DF,178
292310,L. Mazzitelli,Sassuolo,MD,184
20635,F. Acerbi,Sassuolo,DF,192
22163,S. Missiroli,Sassuolo,MD,191
21282,D. Biondini,Sassuolo,MD,180
292991,M. Merladet,Sassuolo,DF,186
22699,A. Ragusa,Sassuolo,FW,183
208696,M. Politano,Sassuolo,FW,171
20771,G. Pegolo,Sassuolo,GK,183
246063,S. Sensi,Sassuolo,MD,168
221047,T. Letschert,Sassuolo,DF,188
20832,A. Consigli,Sassuolo,GK,189
246059,E. Goldaniga,Sassuolo,DF,188
417231,C. Adjapong,Sassuolo,DF,180
423151,D. Frattesi,Sassuolo,MD,178
3710,K. Babacar,Sassuolo,FW,185
227756,J. Boga,Sassuolo,FW,174
20842,F. Peluso,Sassuolo,DF,188
267185,C. Dell'Orco,Sassuolo,DF,183
302798,F. Cassata,Sassuolo,MD,183
426702,H. Mendyl,Schalke 04,DF,179
208716,A. Schopf,Schalke 04,MD,178
105378,Y. Konoplyanka,Schalke 04,MD,178
15284,S. Riether,Schalke 04,DF,174
26115,S. Sane,Schalke 04,DF,196
25995,B. Stambouli,Schalke 04,MD,180
216077,A. Baba,Schalke 04,DF,179
471348,W. McKennie,Schalke 04,MD,185
6950,P. Blanco,Schalke 04,DF,187
419629,B. Tekpetey,Schalke 04,FW,172
134369,M. Meyer,Schalke 04,MD,173
14775,B. Oczipka,Schalke 04,DF,185
144766,N. Bentaleb,Schalke 04,MD,187
333477,A. Nubel,Schalke 04,GK,193
14689,R. Rodrigues,Schalke 04,DF,198
8628,F. Santo,Schalke 04,FW,193
14989,D. Caligiuri,Schalke 04,MD,182
282772,B. Embolo,Schalke 04,FW,184
64995,G. Burgstaller,Schalke 04,FW,187
20932,M. Nastasic,Schalke 04,DF,188
337732,C. Teuchert,Schalke 04,FW,183
372915,A. Harit,Schalke 04,MD,179
235606,T. Kehrer,Schalke 04,DF,186
14847,R. Fahrmann,Schalke 04,GK,196
3280,E. Banega,Sevilla,MD,174
101649,N. Pareja,Sevilla,DF,181
20823,F. Vazquez,Sevilla,MD,186
26084,L. Carole,Sevilla,DF,178
86828,G. Pizarro,Sevilla,MD,186
278320,D. Solis,Sevilla,GK,192
302547,J. Oropesa,Sevilla,GK,185
15455,J. Geis,Sevilla,MD,181
135927,A. Silva,Sevilla,FW,182
70125,M. Duran,Sevilla,FW,175
5911,S. Castillo,Sevilla,FW,175
28232,I. Amadou,Sevilla,MD,184
70140,D. Carrico,Sevilla,DF,180
3474,J. Gonzalez,Sevilla,MD,172
20764,L. Fruto,Sevilla,FW,178
134503,C. Lenglet,Sevilla,DF,186
14852,S. Palomo,Sevilla,DF,176
263092,F. Gayan,Sevilla,MD,178
4015,P. Garcia,Sevilla,MD,178
3458,S. Gonzalez,Sevilla,GK,194
25452,S. Corchia,Sevilla,DF,176
86220,G. Mercado,Sevilla,DF,180
4365,R. Quevedo,Sevilla,MD,171
20433,S. Kjaer,Sevilla,DF,189
336371,G. Lopes,Sevilla,DF,176
207001,C. Correa,Sevilla,MD,188
25795,W. Yedder,Sevilla,FW,170
40800,P. Lima,Sevilla,MD,184
8953,C. Austin,Southampton,FW,188
61941,F. Forster,Southampton,GK,201
8955,D. Ings,Southampton,FW,178
8144,J. Ward-Prowse,Southampton,MD,173
8136,J. Stephens,Southampton,DF,185
61988,S. Davis,Southampton,MD,173
135114,P. Hojbjerg,Southampton,MD,185
281135,M. Targett,Southampton,DF,183
268776,W. Hoedt,Southampton,DF,192
29640,M. Lemina,Southampton,MD,184
7885,R. Bertrand,Southampton,DF,179
7899,O. Vidal,Southampton,MD,183
447538,M. Obafemi,Southampton,FW,169
8580,A. McCarthy,Southampton,GK,193
703,M. Yoshida,Southampton,DF,189
8384,S. Long,Southampton,FW,178
8116,N. Redmond,Southampton,MD,173
15806,J. Vestergaard,Southampton,DF,199
240032,J. Bednarek,Southampton,DF,189
70389,C. Soares,Southampton,DF,172
20857,M. Gabbiadini,Southampton,FW,186
3343,I. Afellay,Stoke City,MD,180
7961,C. Adam,Stoke City,MD,185
77546,A. Williams,Stoke City,DF,182
56429,J. Haugaard,Stoke City,GK,199
9532,S. Berahino,Stoke City,FW,180
77548,J. Allen,Stoke City,MD,168
415748,J. Tymon,Stoke City,DF,178
207164,P. N'Diaye,Stoke City,MD,180
49971,M. Bauer,Stoke City,DF,181
134351,B. Afobe,Stoke City,FW,183
8731,R. Shawcross,Stoke City,DF,191
7932,D. Fletcher,Stoke City,MD,184
8747,P. Crouch,Stoke City,FW,201
424624,O. Etebo,Stoke City,FW,176
399564,L. Sorensen,Stoke City,MD,185
15054,M. Diouf,Stoke City,FW,185
8530,J. McClean,Stoke City,MD,180
399514,T. Campbell,Stoke City,FW,183
367326,H. Souttar,Stoke City,DF,198
134,B. Indi,Stoke City,DF,185
447812,T. Edwards,Stoke City,DF,175
10252,S. Clucas,Stoke City,MD,178
8094,J. Butland,Stoke City,GK,196
9419,T. Ince,Stoke City,MD,178
107,E. Pieters,Stoke City,DF,182
340,R. Martina,Stoke City,DF,185
26543,J. Blayac,Strasbourg,FW,187
301635,B. Kamara,Strasbourg,GK,193
394006,M. Terrier,Strasbourg,FW,183
215130,N. Joia,Strasbourg,FW,182
26676,A. Oukidja,Strasbourg,GK,185
493415,K. Zohi,Strasbourg,FW,177
26498,K. Lala,Strasbourg,DF,178
26327,I. Saadi,Strasbourg,FW,179
426714,A. Caci,Strasbourg,MD,184
29616,P. Martinez,Strasbourg,DF,182
25392,B. Kone,Strasbourg,DF,188
26065,J. Martin,Strasbourg,MD,184
25467,V. Nogueira,Strasbourg,MD,170
28990,D. Lienard,Strasbourg,MD,184
25638,D. Foulquier,Strasbourg,DF,183
25673,S. Bahoken,Strasbourg,FW,185
141172,J. Aholou,Strasbourg,MD,186
26200,Q. Othon,Strasbourg,MD,162
339964,Y. Salmier,Strasbourg,DF,188
209095,A. N'Dour,Strasbourg,DF,186
29137,J. Grimm,Strasbourg,MD,181
26285,A. Goncalves,Strasbourg,MD,178
26381,B. Corgnet,Strasbourg,MD,180
449882,I. Aaneba,Strasbourg,DF,0
233910,A. Donis,Stuttgart,FW,178
14731,M. Garcia,Stuttgart,FW,189
99410,M. Kaminski,Stuttgart,DF,192
347366,J. Larsen,Stuttgart,FW,183
356908,D. Burnic,Stuttgart,MD,181
15015,M. Zimmermann,Stuttgart,MD,177
19004,A. Meyer,Stuttgart,GK,195
413737,S. Ascacibar,Stuttgart,MD,168
328131,C. Akolo,Stuttgart,FW,172
345707,B. Ozcan,Stuttgart,MD,180
70139,E. Zapata,Stuttgart,DF,180
15798,A. Beck,Stuttgart,DF,180
224971,E. Thommy,Stuttgart,MD,174
235597,T. Baumgartl,Stuttgart,DF,190
14885,D. Aogo,Stuttgart,DF,184
14754,C. Gentner,Stuttgart,MD,189
349099,O. Mangala,Stuttgart,MD,180
14845,D. Ginczek,Stuttgart,FW,190
254649,T. Asano,Stuttgart,FW,173
340646,B. Pavard,Stuttgart,DF,186
14715,H. Badstuber,Stuttgart,DF,189
15032,R. Zieler,Stuttgart,GK,188
15924,J. Grahl,Stuttgart,GK,192
8336,K. Naughton,Swansea City,DF,180
471,W. Bony,Swansea City,FW,182
62344,J. Fulton,Swansea City,MD,178
357712,C. Carter-Vickers,Swansea City,DF,183
8192,M. Olsson,Swansea City,DF,178
288865,O. McBurnie,Swansea City,FW,188
8976,T. Carroll,Swansea City,MD,178
262,L. Fer,Swansea City,MD,188
3599,J. Vite,Swansea City,MD,169
77552,N. Dyer,Swansea City,MD,167
284,M. Hoorn,Swansea City,DF,190
77557,W. Routledge,Swansea City,MD,170
149151,K. Nordfeldt,Swansea City,GK,190
386197,C. Roberts,Swansea City,DF,175
128,E. Mulder,Swansea City,GK,193
412919,J. Rodon,Swansea City,DF,190
179,L. Narsingh,Swansea City,MD,175
283062,V. Milinkovic-Savic,Torino,GK,202
21507,D. Baselli,Torino,MD,182
20927,L. Silvestri,Torino,DF,186
116394,S. Fernandez,Torino,GK,188
25421,S. Sirigu,Torino,GK,192
20941,A. Ljajic,Torino,FW,182
25558,N. N'Koulou,Torino,DF,184
21019,M. Valdifiori,Torino,MD,185
471124,E. Burnham,Torino,DF,188
21279,E. Moretti,Torino,DF,182
14903,T. Hernandez,Torino,MD,177
21234,A. Belotti,Torino,FW,181
300373,A. Barreca,Torino,DF,180
339791,A. Remiro,Torino,FW,175
289827,K. Bonifazi,Torino,DF,187
377757,L. ,Torino,DF,187
20812,A. Acquah,Torino,MD,179
354552,S. Edera,Torino,FW,174
25898,M. Niang,Torino,FW,184
101742,C. Ansaldi,Torino,DF,181
14745,C. Molinaro,Torino,DF,182
8148,I. Silva,Torino,FW,174
136441,B. Davies,Tottenham Hotspur,DF,182
25381,H. Lloris,Tottenham Hotspur,GK,188
25804,M. Sissoko,Tottenham Hotspur,MD,187
36,T. Alderweireld,Tottenham Hotspur,DF,187
20441,E. Lamela,Tottenham Hotspur,MD,181
8992,P. Gazzaniga,Tottenham Hotspur,GK,185
3424,F. Torres,Tottenham Hotspur,FW,195
48,J. Vertonghen,Tottenham Hotspur,DF,189
25785,S. Aurier,Tottenham Hotspur,DF,176
270828,G. Mbida,Tottenham Hotspur,FW,175
456053,J. Foyth,Tottenham Hotspur,DF,182
8292,D. Rose,Tottenham Hotspur,DF,174
257762,D. Mina,Tottenham Hotspur,DF,187
402884,K. Walker-Peters,Tottenham Hotspur,DF,174
40765,L. Silva,Tottenham Hotspur,FW,172
11152,M. Dembele,Tottenham Hotspur,MD,185
77536,M. Vorm,Tottenham Hotspur,GK,184
61967,V. Wanyama,Tottenham Hotspur,MD,184
8945,K. Trippier,Tottenham Hotspur,DF,178
210044,E. Dier,Tottenham Hotspur,MD,188
13484,B. Alli,Tottenham Hotspur,MD,188
8717,H. Kane,Tottenham Hotspur,FW,188
14911,H. Son,Tottenham Hotspur,FW,183
54,C. Eriksen,Tottenham Hotspur,MD,180
240070,H. Winks,Tottenham Hotspur,MD,176
123,O. Toivonen,Toulouse,FW,192
49919,J. Moubandje,Toulouse,DF,180
25745,A. Delort,Toulouse,FW,182
144884,C. Jullien,Toulouse,DF,196
404213,A. Lafont,Toulouse,GK,193
25517,Y. Sanogo,Toulouse,FW,191
270306,S. Fortes,Toulouse,DF,192
134512,C. Jean,Toulouse,FW,170
286380,I. Diop,Toulouse,DF,194
50812,J. Durmaz,Toulouse,MD,180
25860,M. Gradel,Toulouse,FW,177
375001,I. Sangare,Toulouse,MD,191
25764,Y. Cahuzac,Toulouse,MD,178
229140,Y. Bodiger,Toulouse,MD,188
253333,A. Blin,Toulouse,MD,184
25942,G. Wanga,Toulouse,MD,186
203113,I. Sylla,Toulouse,DF,180
352986,K. Adou,Toulouse,DF,180
264989,F. Mubele,Toulouse,FW,170
25791,S. Yago,Toulouse,DF,180
116393,M. Furia,Toulouse,GK,186
286382,C. Michelin,Toulouse,DF,178
43196,W. Calmon,Toulouse,MD,180
374118,Q. Boisgard,Toulouse,MD,174
26433,J. Cordoval,Troyes,DF,167
149062,T. Dingome,Troyes,MD,174
444676,Y. Diouf,Troyes,GK,184
421809,V. Marcel,Troyes,MD,180
112377,O. Araujo,Troyes,DF,191
29641,B. Pele,Troyes,MD,169
382,H. Suk,Troyes,FW,190
295761,S. Grandsir,Troyes,FW,168
219350,A. Niane,Troyes,FW,181
25990,M. Deplagne,Troyes,DF,183
216614,C. Pereira,Troyes,MD,188
209207,J. Obiang,Troyes,DF,170
25521,E. Zelazny,Troyes,GK,186
454388,B. Mbeumo,Troyes,FW,171
25616,C. Saada,Troyes,MD,170
93044,S. Darbion,Troyes,MD,183
26006,J. Tinhan,Troyes,FW,178
29291,J. Giraudon,Troyes,DF,184
149053,R. Walter,Troyes,MD,174
231184,M. Sissako,Troyes,FW,171
25937,F. Bellugou,Troyes,DF,188
25930,M. Samassa,Troyes,GK,198
249926,A. Confais,Troyes,MD,174
393284,C. Traore,Troyes,DF,180
25891,B. Nivet,Troyes,MD,178
24024,F. Zampano,Udinese,DF,178
394,B. Nuytinck,Udinese,DF,190
300669,A. Balic,Udinese,MD,180
364641,S. Pontisso,Udinese,MD,186
131184,A. Tameemi,Udinese,DF,186
347593,S. Ingelsson,Udinese,MD,189
11093,W. Troost-Ekong,Udinese,DF,191
134508,S. Fofana,Udinese,MD,183
213948,R. Paul,Udinese,MD,178
99479,L. Teodorczyk,Udinese,FW,188
22677,G. Angella,Udinese,DF,189
354547,J. Jankto,Udinese,MD,184
239288,S. Scuffet,Udinese,GK,187
50069,S. Widmer,Udinese,DF,182
25885,M. Wague,Udinese,DF,191
265172,A. Barak,Udinese,MD,190
20583,D. Larangeira,Udinese,DF,184
388398,G. Pezzella,Udinese,DF,185
20938,V. Behrami,Udinese,MD,185
20540,A. Bizzarri,Udinese,GK,193
333913,K. Lasagna,Udinese,FW,186
248950,S. Santos,Udinese,DF,188
393566,D. Borsellini,Udinese,GK,180
234533,S. Perica,Udinese,FW,192
56026,J. Larsen,Udinese,DF,180
8761,M. Cranie,Unknown,DF,183
7976,T. Krul,Unknown,GK,188
372079,P. Hristov,Unknown,DF,191
9179,N. Wells,Unknown,FW,174
535708,M. Lombardoni,Unknown,DF,0
8947,D. Marney,Unknown,MD,183
7956,J. Flanagan,Unknown,DF,181
361214,R. Zekhnini,Unknown,FW,179
527518,P. Giannotti,Unknown,MD,171
7944,W. Rooney,Unknown,FW,176
13745,F. Ladapo,Unknown,FW,187
364640,S. Palombi,Unknown,FW,182
8627,B. Watson,Unknown,MD,178
26109,M. Haidara,Unknown,DF,179
9194,Y. Yala,Unknown,MD,185
529551,A. Riccardi,Unknown,MD,0
38,D. Blind,Unknown,DF,180
8111,J. Mutch,Unknown,MD,188
362013,L. Markovic,Unknown,FW,186
532436,D. Bouah,Unknown,DF,0
58978,G. Cameron,Unknown,DF,191
9280,S. Malone,Unknown,DF,189
535738,P. Russo,Unknown,MD,0
531179,T. Candeloro,Unknown,GK,195
8017,S. Ireland,Unknown,MD,173
535716,S. Esposito,Unknown,MD,0
8049,C. Lee,Unknown,MD,180
532651,M. Scarf,Unknown,DF,187
352868,T. Krapikas,Unknown,GK,195
432680,M. Ferrini,Unknown,DF,188
536520,L. Bruzzi,Unknown,GK,0
406142,M. Tomic,Unknown,DF,182
406132,F. Vasko,Unknown,DF,191
485463,A. Donnarumma,Unknown,MD,174
485464,O. Rutjens,Unknown,DF,0
486945,V. Pinto,Unknown,FW,0
404693,M. Kumbulla,Unknown,DF,185
405608,A. Pinamonti,Unknown,FW,185
489124,G. Frabotta,Unknown,DF,176
405607,G. Gori,Unknown,FW,187
546326,L. Seri,Unknown,GK,0
490626,M. Cerofolini,Unknown,GK,188
491451,A. Buongiorno,Unknown,DF,191
15301,U. Hunemeier,Unknown,DF,189
492463,A. Tessiore,Unknown,MD,177
405603,M. Gabbia,Unknown,DF,188
8566,S. Baldock,Unknown,FW,170
412914,A. Gravillon,Unknown,DF,188
412915,X. Emmers,Unknown,MD,178
9939,L. Garbutt,Unknown,DF,178
443962,L. Loria,Unknown,GK,195
448299,F. Sole,Unknown,FW,180
448332,E. Lath,Unknown,FW,180
456492,F. Brancolini,Unknown,GK,184
471286,F. Ravaglia,Unknown,GK,196
549982,M. Gasparini,Unknown,GK,0
7988,Y. Cabaye,Unknown,MD,174
405598,R. Bellanova,Unknown,DF,185
471300,M. Luca,Unknown,FW,190
423147,D. Coppola,Unknown,GK,193
475573,L. Valeau,Unknown,DF,180
478229,A. Guarnone,Unknown,GK,185
483978,G. Borello,Unknown,MD,167
546356,L. Gagliano,Unknown,FW,0
86308,C. Yacob,Unknown,MD,181
8752,J. Walters,Unknown,FW,183
472363,D. Kulusevski,Unknown,FW,0
104745,J. Skalak,Unknown,MD,177
447505,L. Zanimacchia,Unknown,FW,178
11294,S. Arfield,Unknown,MD,178
507587,F. Zohoki,Unknown,FW,185
71,N. Maenpaa,Unknown,GK,190
62091,J. Murphy,Unknown,MD,175
386656,K. Butic,Unknown,FW,187
77541,A. Zaragoza,Unknown,DF,180
14886,M. Besic,Unknown,MD,177
8583,D. Delaney,Unknown,DF,191
8324,G. Toure,Unknown,MD,189
15474,M. Hefele,Unknown,DF,192
544095,F. Latella,Unknown,GK,182
511119,M. Pissardo,Unknown,GK,185
520774,E. Mora,Unknown,FW,188
13451,C. Goldson,Unknown,DF,191
392383,F. Brignani,Unknown,DF,192
523086,L. Ranieri,Unknown,DF,185
540613,A. Molberg,Unknown,DF,0
411313,C. Mutton,Unknown,FW,184
375395,M. Favero,Unknown,GK,190
507578,G. Hutvagner,Unknown,GK,192
545472,N. Cabras,Unknown,GK,0
403264,M. Dogo,Unknown,MD,176
54762,F. Ulvestad,Unknown,MD,183
25572,A. Pele,Unknown,FW,176
15291,L. Podolski,Unknown,FW,180
499834,F. Pavoni,Unknown,GK,186
399493,Z. Vanheusden,Unknown,DF,187
25537,G. Krychowiak,Unknown,MD,187
392384,L. Marson,Unknown,GK,194
3657,T. Hemed,Unknown,FW,186
503199,R. Oprut,Unknown,DF,184
20420,Z. Ibrahimovic,Unknown,FW,195
4255,J. Ulloa,Unknown,FW,185
503517,G. Boccafoglia,Unknown,DF,180
70106,E. Carvalho,Unknown,GK,187
397237,A. Romagnoli,Unknown,GK,180
119630,I. Slimani,Unknown,FW,188
20667,J. Gillet,Unknown,GK,181
546357,R. Ladinetti,Unknown,MD,0
282994,D. Drazic,Unknown,MD,178
37726,C. Mangulu,Unknown,DF,182
145014,O. Bulut,Unknown,MD,179
19118,P. Klement,Unknown,MD,174
15031,S. Sahin-Radlinger,Unknown,GK,198
14932,S. Medojevic,Unknown,MD,183
15800,M. Compper,Unknown,DF,185
25575,A. Gignac,Unknown,FW,187
331914,S. Mbae,Unknown,DF,181
25589,L. Sane,Unknown,DF,192
224877,M. Bahre,Unknown,MD,179
543527,T. Barbet,Unknown,DF,0
506850,S. Sadzoute,Unknown,FW,0
497354,A. Pelmard,Unknown,DF,178
489202,Y. Sari,Unknown,MD,165
487983,D. Lempereur,Unknown,DF,0
486593,O. Bomawoko,Unknown,DF,192
482153,B. Rempp,Unknown,GK,0
472194,Y. Adli,Unknown,MD,183
472126,J. Serrano,Unknown,DF,181
525231,B. Hadraoui,Unknown,MD,0
471774,T. Weah,Unknown,FW,185
224484,F. Martinez,Unknown,FW,170
263615,N. Sessa,Unknown,MD,171
391439,M. Shabani,Unknown,MD,0
391515,A. Herzog,Unknown,MD,178
382289,F. Kusic,Unknown,DF,187
379216,E. Bekiroglu,Unknown,FW,185
367620,N. Dorsch,Unknown,MD,178
366193,B. Risa,Unknown,DF,188
356872,F. Dahmen,Unknown,GK,186
349681,Y. Seo,Unknown,DF,182
253456,K. Yeboah,Unknown,FW,183
337656,T. Knoll,Unknown,FW,184
337799,A. Ouahim,Unknown,MD,175
329202,U. Lopes,Unknown,DF,183
302608,M. Besuschkow,Unknown,MD,187
297701,P. Ochs,Unknown,FW,175
286823,M. Egbo,Unknown,DF,180
275115,J. Verlaat,Unknown,DF,192
272285,M. Pantovic,Unknown,FW,185
266532,E. Ofori,Unknown,MD,172
337775,F. Reese,Unknown,FW,187
433100,L. Mai,Unknown,DF,187
454268,V. Peugnet,Unknown,DF,0
437490,R. Muani,Unknown,FW,187
331913,B. Labeau,Unknown,FW,181
331916,P. Ndiffon,Unknown,DF,184
279772,R. Descamps,Unknown,GK,194
278515,M. Thiam,Unknown,FW,180
278513,J. Tell,Unknown,FW,185
268659,L. Pokorny,Unknown,DF,190
265128,M. Macalou,Unknown,FW,185
331918,D. Bahamboula,Unknown,MD,185
302908,A. Ribelin,Unknown,MD,180
256933,D. Mboumbouni,Unknown,DF,182
235448,D. Grange,Unknown,GK,184
233855,S. Coulibaly,Unknown,DF,184
228936,F. Escales,Unknown,GK,184
229119,N. Gandi,Unknown,MD,0
229110,T. Didillon,Unknown,GK,193
222761,A. Figueiredo,Unknown,DF,169
217867,A. Walongwa,Unknown,DF,182
209102,B. Karamoko,Unknown,DF,192
240225,J. Benet,Unknown,MD,186
453631,K. Santos,Unknown,MD,174
342088,R. Souici,Unknown,DF,178
344743,A. Georgen,Unknown,DF,172
437238,A. Lauriente,Unknown,FW,171
437057,D. Khalid,Unknown,FW,180
436254,S. Robert,Unknown,FW,0
422514,A. Bongiovanni,Unknown,FW,170
421858,C. Rocchia,Unknown,DF,172
426771,M. Sivis,Unknown,MD,0
426712,M. Camara,Unknown,MD,178
421864,C. Billemaz,Unknown,FW,0
342194,O. Verdon,Unknown,DF,190
426704,L. Fournier,Unknown,MD,166
397029,A. Bernede,Unknown,FW,177
394009,Y. Maziz,Unknown,MD,175
372909,R. Droehnle,Unknown,DF,0
370093,E. Owusu,Unknown,MD,182
352987,M. Bernauer,Unknown,DF,184
347277,A. Katranis,Unknown,DF,174
347198,L. Callegari,Unknown,MD,174
347192,S. Cibois,Unknown,GK,186
394577,C. Faussot,Unknown,MD,0
207002,B. Fernandez,Unknown,FW,172
471945,J. Meier,Unknown,DF,0
495709,N. Stierlin,Unknown,MD,182
8534,D. Vaughan,Unknown,MD,168
8989,J. Ward,Unknown,MD,165
57799,I. Jonsson,Unknown,GK,189
56183,T. Bjarnason,Unknown,MD,183
65064,R. Okotie,Unknown,FW,188
15206,G. Kiraly,Unknown,GK,190
11228,O. Williams,Unknown,GK,193
74958,N. Nikolic,Unknown,FW,180
354,K. Nemeth,Unknown,FW,180
99634,F. Starzynski,Unknown,MD,184
75131,A. Fiola,Unknown,DF,182
101813,K. Salata,Unknown,DF,191
57644,H. Hauksson,Unknown,DF,186
102382,T. Priskin,Unknown,FW,185
37724,R. Juhasz,Unknown,DF,194
84017,A. Popa,Unknown,MD,169
83972,A. Matel,Unknown,DF,175
32973,E. Kujovic,Unknown,FW,194
69353,L. Kalinic,Unknown,GK,201
32803,S. Sestak,Unknown,FW,179
9145,W. Grigg,Unknown,FW,180
13492,G. Williams,Unknown,MD,173
114908,M. Blanco,Unknown,DF,179
114736,C. Oyaguez,Unknown,GK,183
120839,A. Maaloul,Unknown,DF,175
125287,K. Cerdas,Unknown,DF,183
15727,A. Bouhaddouz,Unknown,FW,188
26668,S. Khalifa,Unknown,FW,183
86537,N. Guzman,Unknown,GK,191
114803,A. Chavez,Unknown,DF,173
84367,S. Filip,Unknown,DF,174
90999,F. Rhenals,Unknown,DF,168
120898,A. Mathlouthi,Unknown,GK,182
8121,B. Bialkowski,Unknown,GK,194
112710,O. Morones,Unknown,FW,179
112813,A. Diaz,Unknown,GK,188
112777,H. Castro,Unknown,DF,183
70144,A. Valdelomar,Unknown,DF,182
112542,J. Rodriguez,Unknown,GK,183
239982,L. McCullough,Unknown,DF,188
91082,J. Romero,Unknown,GK,181
471947,F. Evina,Unknown,FW,177
54375,B. Dockal,Unknown,MD,182
134702,L. Dendoncker,Unknown,MD,188
3725,A. Pinter,Unknown,MD,190
15245,G. Schildenfeld,Unknown,DF,191
14774,M. Kadlec,Unknown,DF,185
32539,M. Stoch,Unknown,MD,167
32645,S. Kaya,Unknown,DF,183
101690,B. Dzsudzsak,Unknown,MD,179
82520,D. Kolar,Unknown,MD,181
101607,T. Necid,Unknown,FW,191
50072,S. Gashi,Unknown,MD,182
32582,T. Sivok,Unknown,DF,185
97,A. Isaksson,Unknown,GK,196
83970,M. Gaman,Unknown,DF,188
8515,K. Westwood,Unknown,GK,187
221443,M. Gouaida,Unknown,MD,178
373384,D. Franke,Unknown,DF,184
74943,L. Kleinheisler,Unknown,MD,173
65124,L. Hinterseer,Unknown,FW,192
105518,A. Fedetskiy,Unknown,DF,184
33091,E. Zengin,Unknown,MD,180
241566,V. Kovalenko,Unknown,MD,182
83591,A. Prepelita,Unknown,MD,179
99386,J. Wawrzyniak,Unknown,DF,188
105715,M. Shevchenko,Unknown,GK,187
51398,O. Lewicki,Unknown,MD,171
105606,D. Garmash,Unknown,MD,186
105595,E. Khacheridi,Unknown,DF,198
99446,K. Maczynski,Unknown,MD,175
83824,M. Pintilii,Unknown,MD,180
82510,D. Limbersky,Unknown,DF,181
83590,A. Chipciu,Unknown,MD,177
101633,D. Torbinski,Unknown,MD,175
105802,T. Freda,Unknown,MD,172
51343,E. Johansson,Unknown,DF,192
78488,M. Kozacik,Unknown,GK,193
99438,M. Pazdan,Unknown,DF,181
99462,T. Jodlowiec,Unknown,MD,190
14744,W. Jorgensen,Unknown,MD,184
92334,A. Agolli,Unknown,DF,183
15094,R. Hubnik,Unknown,DF,193
1735,H. Hermannsson,Unknown,DF,189
104867,V. Pecovsky,Unknown,MD,171
11061,B. Smith,Unknown,DF,177
207061,A. Sahibeddine,Unknown,FW,179
135937,C. Dias,Unknown,MD,183
491343,K. Jameson,Unknown,DF,186
487049,M. Folivi,Unknown,FW,180
487048,C. Stewart,Unknown,MD,174
450826,C. Hudson-Odoi,Unknown,MD,182
448038,J. Ngoy,Unknown,FW,185
447965,T. Oakley-Boothe,Unknown,MD,182
447963,B. Johnson,Unknown,DF,175
447782,J. Mukena,Unknown,DF,0
497988,N. Kirby,Unknown,MD,173
447762,N. Trott,Unknown,GK,0
447252,M. Melbourne,Unknown,DF,0
447248,N. Ferguson,Unknown,DF,181
447043,A. O'Neill,Unknown,MD,178
442310,K. Wilson,Unknown,DF,178
419784,H. Choudhury,Unknown,MD,178
401050,A. Whiteman,Unknown,GK,186
399708,K. Anderson,Unknown,FW,175
399509,J. Williams,Unknown,DF,179
447267,R. Tulloch,Unknown,FW,0
